RespondantID,Brand,Cores,RAM,HardDrive,DSize,DQuality,TouchScreen,Rating
124,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
125,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,9
125,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
125,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,6
125,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,3
125,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,2
125,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,7
125,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,4
125,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
125,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,4
126,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,5
126,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,6
126,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,2
126,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
126,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,7
126,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,3
126,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
126,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
126,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,4
127,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,8
127,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,7
127,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,6
127,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,2
127,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,3
127,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
127,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,1
127,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,4
127,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,8
128,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
128,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
128,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,8
128,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
128,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,1
128,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,3
128,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
128,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,5
128,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,4
129,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,1
129,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,2
129,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,8
129,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,7
129,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,4
129,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,8
129,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,5
129,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
129,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,6
130,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,3
130,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,3
130,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,3
130,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,8
130,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
130,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,2
130,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
130,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,6
130,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,8
131,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,5
131,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,6
131,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,7
131,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,7
131,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
131,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
131,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,5
131,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,6
131,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,8
132,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,2
132,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,4
132,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
132,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
132,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,7
132,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,4
132,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,4
132,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
132,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,4
133,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,6
133,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,1
133,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
133,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,5
133,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
133,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,5
133,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,6
133,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
133,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,3
134,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,8
134,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,9
134,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,5
134,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,5
134,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
134,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,7
134,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,8
134,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,8
134,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
135,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,2
135,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,6
135,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,4
135,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,5
135,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
135,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,3
135,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
135,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,8
135,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,6
136,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,6
136,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,5
136,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,3
136,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,3
136,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,2
136,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
136,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
136,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,7
136,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,8
137,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,1
137,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,4
137,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
137,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,7
137,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
137,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,3
137,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,6
137,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,2
137,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
138,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
138,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,3
138,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
138,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,6
138,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,8
138,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,8
138,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,6
138,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
138,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,9
139,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,2
139,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
139,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,8
139,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,5
139,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,4
139,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
139,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
139,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
139,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
140,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,2
140,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
140,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,8
140,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,4
140,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,8
140,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
140,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,2
140,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,7
140,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
141,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,3
141,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,2
141,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
141,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,4
141,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,3
141,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,7
141,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,7
141,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,5
141,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,5
142,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,5
142,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,6
142,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,6
142,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,4
142,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,3
142,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
142,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,2
142,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,8
142,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,6
143,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,6
143,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,5
143,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,8
143,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
143,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,9
143,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,9
143,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,6
143,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,3
143,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,6
144,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
144,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,2
144,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
144,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,6
144,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,3
144,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,2
144,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,9
144,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,5
144,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,6
145,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
145,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,8
145,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,3
145,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
145,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,8
145,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
145,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,7
145,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,2
145,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,7
146,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,5
146,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,3
146,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
146,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,5
146,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,7
146,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,5
146,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,8
146,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
146,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
147,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
147,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,4
147,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,8
147,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,3
147,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,8
147,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
147,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,5
147,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,4
147,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,3
148,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
148,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,8
148,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,4
148,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,2
148,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,3
148,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,2
148,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
148,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,3
148,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,8
149,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,6
149,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,9
149,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,7
149,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,4
149,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,5
149,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,7
149,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,7
149,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,3
149,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,4
150,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,3
150,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
150,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,8
150,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,1
150,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
150,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,4
150,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
150,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,1
150,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
151,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
151,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,3
151,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,6
151,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,3
151,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
151,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
151,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,3
151,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,7
151,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,2
152,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,5
152,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,6
152,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,4
152,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,4
152,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,4
152,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,5
152,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,7
152,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,9
152,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,5
153,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,5
153,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,9
153,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,2
153,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,4
153,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,3
153,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,9
153,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,5
153,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,7
153,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,2
154,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
154,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
154,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,6
154,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,6
154,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
154,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,4
154,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,2
154,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,4
154,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,8
155,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,2
155,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
155,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,8
155,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
155,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,4
155,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
155,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,7
155,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,8
155,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,4
156,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,8
156,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,6
156,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,5
156,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,5
156,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
156,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,8
156,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,6
156,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,3
156,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
157,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,6
157,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,3
157,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,3
157,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,4
157,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
157,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
157,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,4
157,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
157,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
158,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,1
158,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
158,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,6
158,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,2
158,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
158,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,8
158,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,4
158,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,5
158,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
159,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,4
159,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,8
159,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,8
159,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,3
159,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,6
159,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
159,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,6
159,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,5
159,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
160,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
160,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
160,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
160,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,9
160,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,6
160,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,7
160,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,6
160,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,6
160,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,1
161,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,4
161,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
161,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,1
161,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,4
161,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,8
161,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,4
161,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
161,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,5
161,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
162,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,4
162,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,6
162,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,3
162,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,3
162,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,2
162,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
162,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,5
162,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,3
162,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,6
163,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,6
163,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,3
163,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,9
163,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,5
163,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
163,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
163,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
163,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,3
163,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,8
164,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,6
164,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,4
164,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,4
164,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,4
164,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,5
164,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,2
164,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,6
164,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,7
164,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,4
165,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,4
165,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
165,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,6
165,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
165,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,5
165,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,7
165,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
165,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,8
165,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
166,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,2
